transaction_id,time_seconds,amount_inr,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,merchant_category,card_type,entry_mode,city_tier,is_foreign,customer_age_group,account_age_months,hour_of_day,Class,notes,reviewed_by
TXN0004088,54275,883.72,1.015596,-1.187235,-1.632971,0.849143,-0.222913,-0.301784,-1.12911,2.120533,0.734143,-0.344762,1.002061,-0.851374,-0.085046,-1.091325,2.43839,-1.440403,-0.634682,-0.721108,0.445336,0.729799,1.625181,0.656151,-0.874281,-0.151988,-1.537014,0.237375,-1.167889,0.483355,Electronics,Visa,Contactless,Tier1,0,36-45,125.0,15,0,,
TXN0002317,59469,3174.43,1.446388,1.440885,-1.48778,-1.05456,-1.541698,-0.762902,-0.921065,-1.303263,2.135544,0.1485,0.160513,-1.278828,-0.446863,0.395038,-0.282548,1.470097,0.170879,1.370213,1.208369,-0.419198,-0.714453,0.536547,-1.558756,1.725745,-0.652437,-0.278767,-1.053293,0.360182,Travel,RuPay,Chip,Tier1,0,36-45,59.0,16,0,,
TXN0009020,72301,364.17,0.207258,1.234948,-0.499706,-0.557346,-1.766489,0.631622,3.086269,1.634706,0.020912,-1.02788,1.23288,-0.322921,-0.974435,,0.396777,-2.754365,-0.905942,-1.134422,-1.677916,0.315732,-2.109389,-2.214269,-1.021226,0.791899,0.175993,-0.212963,0.287425,0.052183,Healthcare,Visa,Online,Tier1,0,18-25,138.0,20,0,,
TXN0000765,14388,7294.88,-0.984508,0.429012,0.912513,3.424643,1.496619,-0.256414,-3.349986,-1.209883,0.672736,-6.541171,5.353475,-9.224222,0.886105,-9.759599,1.416902,-0.999384,-4.776388,-0.666799,0.634135,-0.671375,-0.211306,-0.349628,-0.878493,0.015751,0.264965,0.704677,0.610667,0.717801,ATM Withdrawal,Visa,Online,Tier2,0,60+,40.0,3,1,,
TXN0003705,49838,1355.31,-0.77361,-0.42423,1.991343,0.354184,-0.474476,0.241082,-1.280598,-0.118724,0.957786,0.946377,1.328895,0.922905,-1.484565,-0.080378,-2.146446,-0.695923,1.662214,-1.359897,-0.896954,0.671938,0.074861,0.383037,-0.262399,0.015556,1.203228,0.944147,-0.835883,0.659322,Grocery,Mastercard,Swipe,Tier1,0,26-35,132.0,13,1.0,,
TXN0009201,63371,1028.23,-0.406829,-0.521709,-0.097222,-0.919897,1.064892,2.30839,0.469011,-0.403295,0.537972,-0.636848,0.113159,-0.444588,-0.843207,1.495318,0.143562,-0.27177,1.381635,-0.590734,0.637666,0.304939,1.507597,1.03273,-1.304769,-0.187361,-0.460562,-1.047049,-0.8236,-0.526045,Online Shopping,Visa,Contactless,Tier2,0,18-25,,17,0,,
TXN0008348,60595,2547.78,0.417857,1.299869,-0.252979,-0.123862,-0.495159,0.869148,1.582976,-0.511696,-0.464265,-2.296118,0.131054,0.863793,-1.616459,1.562448,-0.19619,0.769983,0.500745,1.674399,0.691401,-1.519959,0.55597,-1.532753,0.839518,-0.685646,1.923908,-0.198703,0.564131,0.314583,Utilities,RuPay,Swipe,Tier2,0,26-35,52.0,16,0,,
TXN0000994,14847,11903.11,0.900253,-0.321392,-0.220634,3.003284,-0.180738,-1.404233,-4.427342,-0.745453,0.648692,-5.038684,8.617418,-5.570671,-1.024889,-12.015743,0.384333,-0.03681,-3.025985,-1.114198,-0.021808,-0.082372,-0.212927,-0.675378,-1.48999,-1.425206,1.796153,-1.315271,-0.583834,-0.682684,Electronics,Mastercard,Swipe,Tier2,1,36-45,134.0,4,1,,
TXN0003961,72221,52.56,-0.091747,-0.353634,0.300951,0.899648,-1.129258,-0.705358,-0.549776,-1.074387,-1.768443,-0.255103,-0.405844,-0.112028,-0.872257,-0.270866,2.164793,0.36976,-1.229098,0.110732,0.897531,-1.898492,1.34667,-0.052895,-0.159402,1.752114,-0.556289,0.938212,-0.842601,1.320979,Food & Dining,Visa,Chip,Tier2,0,36-45,130.0,20,0,,
TXN0000252,16474,4429.72,-0.970798,-0.626311,1.312992,4.360776,-1.893565,0.030764,-2.313524,-0.274548,0.140612,-4.075157,5.258002,-5.517924,0.559296,,0.844882,-0.183992,-2.604924,0.48987,-1.445669,0.462342,0.382693,-0.207286,0.066822,1.454795,1.295428,-0.351403,-1.889642,1.570945,ATM Withdrawal,Amex,Swipe,,0,60+,115.0,4,1,,
TXN0007633,36426,1985.76,0.313153,-0.900018,-0.834994,1.131688,1.361585,-0.459014,1.221505,1.027312,-0.237496,-0.137525,0.931515,-0.1385,-0.754506,0.420452,0.691778,-1.876026,-0.587011,0.374253,0.230993,-2.233013,1.614089,0.329099,-1.479375,-0.499888,-0.770644,-0.727822,-0.522928,-0.444415,Fuel,Mastercard,,Tier1,0,46-60,173.0,10,0,,
TXN0003529,79830,128.01,0.615959,1.065207,-0.361238,0.157278,-0.266471,0.28278,0.70306,-0.173245,-0.09856,-0.295553,0.463689,-0.344495,1.655425,0.270534,-0.674785,-0.795471,0.377473,1.55614,-0.441107,0.151214,1.355349,-0.175156,0.176282,-0.763605,-1.507965,-0.475599,1.636739,-0.567862,Grocery,Visa,Online,Tier2,0,60+,,22,0,,
TXN0007232,9514,171.21,-0.727791,0.472896,-0.054983,5.76463,0.999648,2.152501,-3.446399,-0.46179,-0.411918,-5.568473,7.751254,-8.420937,1.216524,-14.252083,1.812972,-0.010329,-3.801829,0.658838,-0.808903,0.487661,-1.322513,-1.569333,1.085042,-0.112877,-1.566911,0.470936,-0.181221,0.761282,Electronics,Visa,Online,Tier3,1,36-45,174.0,2,1,,
TXN0001374,46300,196.43,1.010219,-0.04369,0.438005,-0.066244,0.817476,1.529825,0.836273,-1.540096,-1.092076,0.294579,0.094438,1.036301,-0.205689,-0.779538,-0.562058,-0.480836,0.149666,0.382119,1.059651,-1.178855,-0.607591,1.005771,0.652759,0.901075,0.701015,-0.98518,1.64651,-0.906455,Healthcare,Visa,Chip,Tier3,0,18-25,220.0,12,0,,
TXN0005817,40820,,0.317978,-0.689296,-0.60823,,-0.86214,-0.350746,-0.862884,0.917826,-1.066977,-1.837419,0.76987,1.334182,0.605644,0.414493,0.387516,0.233925,0.235002,1.060529,-1.194474,0.761014,0.562201,0.936939,1.802315,1.752083,0.241176,-0.599182,0.642744,-0.764118,Fuel,Amex,Contactless,,0,36-45,2.0,11,0,,
TXN0003306,14636,7328.84,0.813255,2.527577,0.333383,6.008544,1.388051,1.503021,-3.491959,-2.594879,0.766221,-4.446482,4.303592,-9.17188,-0.187924,-8.167581,-0.624123,0.159662,-3.668897,-0.329623,1.476121,1.802798,-1.661008,-2.596691,0.219213,0.880048,0.045337,0.063681,0.65112,0.57765,Electronics,Mastercard,Swipe,Tier2,0,26-35,137.0,4,1,,
TXN0007764,81107,2689.52,0.281739,1.694152,1.051081,-1.204359,-0.768836,0.946485,1.873335,0.7026,2.425179,1.119729,1.470387,0.05034,-1.018289,0.862983,1.483902,-1.427076,-0.678397,0.92307,-0.421689,2.43921,-2.196804,-0.541257,-1.584116,-1.13786,0.61779,0.158037,0.524151,-0.066387,Healthcare,Mastercard,Online,Tier2,0,60+,149.0,22,0,,
TXN0008526,32600,63.47,0.252669,0.336795,-0.342591,0.384642,1.289464,-0.331572,0.346787,0.767328,2.447462,-0.318211,0.96669,0.975331,-0.568255,0.108054,-0.731064,-2.152198,0.866642,1.659997,-0.592585,1.127791,0.509398,-0.097085,-0.388831,1.602908,0.484451,-1.10206,0.396896,1.118194,Healthcare,RuPay,Online,Tier1,0,26-35,135.0,9,0,,
TXN0005506,71196,4767.7,-0.545405,0.108596,0.286276,-0.000261,-0.603966,-1.052411,2.519828,-0.618746,-0.697778,0.628875,-3.102163,-0.78142,-0.164825,0.445892,-0.657525,0.760882,-0.537881,1.879305,1.665575,-0.551748,-0.982591,1.14631,-0.379266,-0.120984,-1.33253,0.954468,-1.797456,-1.549555,Electronics,Visa,Swipe,Tier3,0,60+,75.0,19,0,,
TXN0008135,61415,50.0,-1.584735,-0.843748,-0.335178,0.834056,0.167336,0.342612,-1.251123,0.055525,1.496926,-0.795157,0.309077,-1.593728,-1.165334,-1.164365,1.54463,-0.327246,-1.028659,-0.583884,-0.061458,1.489321,0.761244,-0.641871,0.201668,0.335202,1.825212,0.6184,0.031087,-1.745973,Online Shopping,Visa,Swipe,Tier2,0,46-60,63.0,17,0,,
TXN0003541,54757,763.99,-0.403376,-0.772207,0.766934,0.569117,0.209329,0.324264,-0.35074,-0.091178,-0.05798,0.9177,-1.347503,-0.451036,-1.197607,-1.195314,1.313873,1.68105,-0.980543,-1.671855,-0.614689,-1.284411,1.252602,0.007056,-0.99149,-1.598507,1.783125,2.066321,0.460669,-0.670596,Utilities,Mastercard,Swipe,Tier2,1,18-25,188.0,15,0,,
TXN0000488,64083,533.59,-1.163887,-0.504917,0.263015,0.758884,-0.637124,-0.944781,-0.382538,0.343042,0.797388,-1.023945,-0.720861,-2.105017,-2.055129,-1.108244,-0.989315,-0.481862,0.300466,-0.085703,0.277651,0.904363,0.246117,-0.199664,0.459985,-1.893012,-0.257432,0.641276,-0.146025,0.227878,Electronics,Mastercard,Chip,Tier2,1,60+,79.0,17,0,,
TXN0009943,43532,5048.33,-1.232044,0.271335,1.374156,0.436896,0.139306,0.271107,-1.500411,-0.757391,-0.737234,0.64043,-1.314112,-1.287324,-0.261584,-2.088975,0.730431,-1.608484,-0.920632,-0.548651,-1.00391,-0.276915,-1.748031,-0.605195,-0.637667,1.728795,0.872023,0.134704,-0.555123,0.852522,Retail,Mastercard,Contactless,Tier1,0,26-35,149.0,12,0,,
TXN0004685,12202,11726.18,-0.299771,-0.431952,0.191507,6.718407,1.181466,-1.006578,-4.143892,0.606396,-1.349955,-4.02438,8.985281,-6.808025,-0.020453,-12.7408,0.227073,0.767977,-4.310421,-0.670796,0.424527,-1.377059,1.178056,0.227046,-0.452775,-0.173664,1.634443,-0.282697,-1.754184,2.658219,Online Shopping,Visa,Online,Tier2,1,36-45,217.0,3,1,,
TXN0009815,35848,1264.02,-2.450436,-0.246233,-1.044307,-1.641769,1.012387,0.315283,-1.012136,-1.761609,-0.876916,0.158634,-0.746478,-0.453505,-1.762808,-1.586251,1.364005,1.911375,-0.506151,1.223613,0.590564,-2.793197,-0.836105,-0.9505,-1.526726,0.734352,-1.478563,-0.035946,1.28593,-0.53229,Food & Dining,Visa,Online,Tier2,0,36-45,126.0,9,0,,
TXN0003785,48526,778.02,-0.812806,-1.490559,-1.259704,1.933407,1.823677,-0.014213,-0.227635,1.55542,1.002222,-0.046662,-0.300935,1.141086,0.013737,-0.073855,-0.115546,1.085255,-0.050051,0.234563,-1.436448,1.074354,0.530377,1.120976,0.56027,-0.014017,1.50376,-0.491424,-0.080306,1.313868,,Mastercard,Online,Tier1,0,46-60,62.0,13,0,,
TXN0009469,68399,393.11,1.711686,-1.225357,1.612697,-0.384595,0.850673,0.163314,0.487722,-1.785728,-1.26289,-0.143398,0.300598,0.475892,-0.41571,2.450765,0.903653,1.162248,-0.189776,-0.643043,1.507709,-0.586678,-1.018276,1.73023,0.644313,0.202379,-0.683775,-0.074257,-0.592759,-0.354269,Healthcare,Visa,Online,Tier1,0,18-25,204.0,18,0,,
TXN0009285,47808,,-1.625786,-0.846065,-0.096658,-0.825888,-1.557093,0.666958,0.0319,1.387343,-1.315248,0.11381,-1.631931,0.661229,-0.24516,,-1.95009,-1.076816,-0.082818,1.184259,0.786859,-1.236333,-2.517894,-0.126516,1.589203,0.989133,0.612836,-0.019651,-0.64064,-0.021819,Food & Dining,Visa,Swipe,Tier1,0,46-60,213.0,13,0,,
TXN0001150,52012,1014.84,-0.685071,0.40235,0.26003,-0.6146,-0.094602,0.134197,0.465611,-0.088231,0.125532,0.281764,-2.276122,-0.464526,0.110454,-2.465473,0.114666,1.974701,0.749184,-0.800029,2.223648,-1.432311,-0.554754,1.320309,0.018222,0.776733,1.020232,0.814753,-1.338767,-0.751392,Healthcare,Mastercard,Swipe,Tier3,0,26-35,42.0,14,0,,
TXN0000959,77510,63.55,-0.524604,-1.192412,-0.668606,-0.150481,0.781459,-0.262837,0.080176,-0.401208,0.145401,-0.107699,-2.039092,-0.200691,-0.113827,0.283378,-0.808867,-0.394998,0.714029,-0.761332,-0.602926,1.381004,-0.98602,-1.819968,0.847223,-1.565348,-0.221998,0.333033,0.838744,0.562642,ATM Withdrawal,Mastercard,Contactless,Tier1,0,18-25,199.0,21,0,,
TXN0003740,38495,,-0.138904,-0.453019,-0.268221,-1.857674,-0.897876,-0.113906,0.066648,0.059268,0.39424,-2.468979,-0.863798,-0.965508,-0.340106,0.336432,0.420738,0.320278,0.762011,-0.308751,-0.365634,2.066832,-1.024274,0.337295,0.41731,-1.740819,0.295365,-1.716203,0.72547,-0.580866,Electronics,Visa,Swipe,Tier1,0,60+,48.0,10,0,,
TXN0008105,81142,5497.73,-1.537932,0.235284,-1.076571,-0.247487,1.202209,-1.267073,0.38315,1.068891,1.30889,2.528645,-1.163644,-1.169943,-0.69741,1.861872,-0.827934,-1.372509,0.446003,-0.507993,-1.540645,1.081289,-1.000775,-0.160981,0.765797,-0.165878,-0.532318,1.408043,1.388834,0.393139,Travel,Visa,Chip,Tier2,0,26-35,11.0,22,0,,
TXN0005712,77793,1672.28,0.124807,0.586224,0.194617,1.913448,2.190545,0.456526,-1.095067,0.601566,0.131911,-0.034939,0.13853,-1.969459,-1.355977,-0.12373,0.215313,0.457642,-1.174171,0.158888,-0.127202,-0.235995,1.097887,0.591732,1.066523,-1.471134,-0.480516,-0.441851,0.106692,-0.015543,Healthcare,Visa,Swipe,Tier1,0,46-60,160.0,21,0,,
TXN0004044,30648,1631.28,0.990346,-0.221099,1.397041,-0.432929,0.229968,-0.182531,1.099087,1.062641,0.097047,-0.270651,0.005467,-0.444514,-1.389804,-0.927183,1.973487,1.036035,-0.424744,0.002355,1.019832,-0.179929,-0.72927,-2.240625,-0.335742,-0.370325,-1.395514,-0.287224,0.221058,-0.93197,ATM Withdrawal,Mastercard,Chip,Tier1,0,36-45,91.0,8,0,,
TXN0003285,54351,2961.21,0.294229,-0.14461,-0.44312,0.763331,-0.132475,-0.033527,-0.06673,0.525013,0.15768,-0.196269,-0.258911,-0.023217,0.230063,0.226005,0.550562,-1.586237,0.233371,0.961121,-0.292798,-0.396148,-1.655395,0.62,-0.538132,-1.559288,-1.5185,-0.333317,-0.584483,1.445827,ATM Withdrawal,RuPay,Contactless,Tier2,0,18-25,148.0,15,0,,
TXN0002139,39337,1348.06,-0.188594,-0.635378,0.011605,,0.655207,0.978472,1.267568,0.18522,0.031505,0.978521,-0.429339,1.215761,-0.216321,-1.55857,-0.609066,-1.422512,-1.067165,0.45754,0.532455,0.301449,0.291008,-0.072033,0.702377,1.761488,0.813086,-0.171144,0.615109,0.824365,Travel,Visa,Online,Tier1,0,60+,,10,0,,
TXN0008608,63426,362.38,0.30317,1.375904,-0.413247,-0.230161,0.982483,0.10371,-0.934867,-0.381873,1.471315,-0.295109,0.856371,1.192793,1.432287,-1.796824,-1.439102,-0.672811,1.38877,0.741029,0.174596,-1.394738,-0.185879,-0.218969,-2.185952,1.46434,0.993781,1.10504,-0.281222,1.7023,Grocery,Amex,Online,Tier2,0,60+,37.0,17,0,,
TXN0008749,67500,3602.42,1.512382,0.04487,0.910798,0.925884,-0.25046,1.596129,-0.46646,-0.383547,-0.999075,1.946507,-2.082516,-0.451894,0.497639,0.365369,-0.125708,0.673117,-0.386271,-0.078577,0.159359,-1.565339,-1.125528,1.424374,-0.990787,1.71348,-0.614575,1.116238,0.380663,-2.040154,Fuel,Mastercard,Contactless,Tier3,0,36-45,39.0,18,0,,
TXN0002733,63164,2285.57,-1.230489,0.319706,0.468766,-0.79371,0.394002,0.466965,0.164321,1.102221,-0.995574,1.05641,-0.646343,-0.837785,1.083865,0.254264,0.98441,-0.495571,-0.393179,-1.489022,-0.134205,-0.877407,0.90119,0.554837,-1.556047,-0.295079,1.108603,-1.175867,-0.977671,0.396972,Fuel,Visa,Online,Tier2,0,60+,101.0,17,0,,
TXN0008090,55990,636.43,1.28726,1.015302,-2.631407,1.802802,0.561046,0.18395,2.186123,-0.004502,0.89946,0.769956,-0.590426,0.358463,0.493764,0.137334,-0.205226,-0.688404,0.808712,-1.009129,0.953896,-0.099028,-1.392138,-1.992369,-2.300426,0.207229,0.44749,-0.274654,0.357333,-0.055391,,Mastercard,Online,Tier3,0,26-35,57.0,15,0,,
TXN0001632,71866,402.7,-0.135521,-2.243157,-0.760157,0.509575,0.918136,0.436673,-1.717662,-0.988541,-0.315683,0.195952,0.496281,0.579772,0.552955,,-0.044549,-0.377162,-0.449283,-0.95136,1.668283,0.412886,-0.714442,-1.158458,0.204981,0.572311,0.552199,0.819535,0.125439,0.72406,Travel,RuPay,Chip,Tier2,0,26-35,32.0,19,0,,
TXN0001796,59576,2013.31,1.519619,0.545948,0.213616,-1.147887,-0.40317,0.220859,1.095113,0.433048,0.132768,0.034047,1.462402,1.12836,0.719838,0.615045,0.341767,0.513046,-1.645512,-0.27109,0.741061,-0.181554,-0.356626,0.940319,-1.699791,-0.633948,-1.500267,1.308154,-0.110864,1.404466,Electronics,Mastercard,,Tier2,0,60+,,16,0,,
TXN0002349,57872,944.73,0.316572,-0.868068,2.003233,-0.877444,-0.129897,0.807388,-0.217075,-1.112684,-0.320596,0.210143,-0.590427,-0.821642,0.835355,-0.087304,0.620114,1.327103,0.209248,0.168,1.669048,-0.258761,0.060091,0.797737,2.027547,-0.324397,1.74852,-0.432664,-0.960164,-0.288804,Online Shopping,Visa,Contactless,Tier2,0,60+,216.0,16,0,,
TXN0009136,29415,944.5,-0.225323,-0.321517,-1.200909,-0.716603,0.260604,-0.137832,-0.434168,0.164755,-1.216455,0.838414,-0.526031,-1.272384,-0.504555,0.497752,2.324846,-0.343457,-0.222732,0.342148,0.897291,-0.559171,-0.090074,0.027618,0.714935,-0.154315,1.065689,1.271834,1.046367,-2.044102,Food & Dining,Mastercard,Chip,Tier1,0,46-60,159.0,8,0,,
TXN0008854,36198,2103.53,1.077297,0.762352,0.025757,1.89613,-0.057387,-0.324824,0.219684,1.119218,0.60939,-1.014678,2.957031,-0.677665,1.783168,1.085179,0.68716,1.341774,-0.24824,-0.176755,0.564443,2.305889,-0.250776,0.379228,1.03829,-1.123714,0.475879,0.695636,-1.715188,-0.800762,Online Shopping,Visa,,Tier1,0,60+,,10,0,,
TXN0002128,38443,1185.39,1.377224,-1.41671,-0.113639,-0.477982,-0.491633,1.541431,-0.860152,0.208693,-1.022905,0.457312,1.211076,0.071808,-0.28001,-1.221183,0.006136,0.430486,-0.617191,0.184362,1.815467,-0.079245,0.77422,-1.804152,-1.164263,0.262588,0.297688,1.613277,-0.512607,-1.494022,Healthcare,Amex,Chip,Tier1,0,60+,16.0,10,0,,
TXN0003321,75947,169.65,0.201088,1.31527,0.800273,-0.309197,1.055029,-1.203395,0.132821,1.927925,0.180481,0.803647,2.125555,0.827141,-0.115237,-0.201117,0.30593,0.07983,-0.032401,0.696696,2.916011,-1.067123,-0.581898,1.821116,0.817593,-0.393289,-1.051466,-0.288243,0.871893,-0.211755,Grocery,Mastercard,Chip,Tier2,0,26-35,95.0,21,0,,
TXN0000304,43060,50.0,-0.762126,-0.369107,-0.14646,0.639501,-0.00273,-0.910168,-0.522835,-1.118043,-0.132448,2.254187,2.477043,0.327272,-1.65279,0.926078,0.66726,2.687044,0.074585,-0.425152,-0.998485,0.822427,-0.187864,-0.256126,-0.503313,2.200077,-0.412271,0.700448,0.462236,-2.223043,Utilities,RuPay,Online,Tier2,0,60+,65.0,11,0,,
TXN0000040,307,18.64,1.105694,2.021063,0.608998,4.791365,-1.153812,0.196999,-4.271882,1.313781,0.560038,-6.235363,6.220534,-5.579073,-1.502309,-10.998363,0.415007,-0.712786,-4.219191,2.330315,-1.788319,-0.772149,-0.25854,-0.530644,0.452945,0.540316,0.045006,0.136206,-1.79713,0.47264,ATM Withdrawal,Visa,Online,Tier1,0,36-45,165.0,0,1,,
TXN0003932,60468,1879.44,1.021957,-1.633024,0.702191,1.681633,0.721992,1.537398,-0.932719,-2.128927,-1.340441,0.904708,-0.935906,1.862864,-0.46534,0.126611,2.066625,-0.698961,-1.870169,0.277916,0.447397,-0.666154,1.021392,-1.81585,0.962174,0.238269,-0.197082,-0.343719,0.845603,0.017515,,Amex,Swipe,Tier2,0,60+,16.0,16,0,,
TXN0001148,29296,888.31,-1.084937,0.345504,0.218111,1.263827,0.548306,0.831275,1.810944,-0.71207,-0.098233,-0.677272,-1.960502,-1.585224,-0.035219,-1.033828,-0.7591,1.122607,0.334235,1.24585,0.525626,0.29622,1.21488,-0.062567,0.376873,-0.48681,0.005222,-0.429974,0.293412,-1.329689,Utilities,Amex,Online,Tier1,1,26-35,225.0,8,0,,
TXN0007727,80388,554.2,0.605018,-0.742289,-0.270271,-1.456801,-0.608921,-0.473323,0.258886,-0.841605,0.827286,1.299559,0.153193,-0.310743,0.665812,0.959894,0.237723,-0.477302,0.201775,-1.057177,1.058402,-0.402002,-1.001298,1.393945,-0.689517,0.695261,-0.310988,0.994737,-0.793711,0.750715,Healthcare,Visa,Chip,Tier1,0,46-60,33.0,22,0,,
TXN0008893,31239,4196.74,-1.417412,2.355705,-0.055344,-1.521497,1.169058,0.089039,0.882428,-0.959435,-1.471254,0.135934,0.697637,-0.094487,-0.24356,-0.195377,-0.957393,3.270591,1.156719,0.329632,-1.209252,-0.622462,-0.032344,0.893394,2.55663,-0.940803,-0.541291,-0.297793,0.171373,-1.770691,Grocery,RuPay,Online,Tier2,0,46-60,51.0,8,0,,
TXN0009321,49925,4631.15,-0.315632,0.652057,2.288909,,-0.415259,0.16725,1.415605,0.07423,-1.08855,-0.657835,0.952163,-1.014845,0.12437,-0.299482,0.195487,1.159045,0.688243,-1.04362,-0.255528,0.321522,0.370609,0.459296,0.183335,0.293741,0.240843,-0.14653,0.443658,0.28309,Electronics,Mastercard,Chip,Tier1,0,46-60,116.0,13,0,,
TXN0009746,77033,564.66,-1.188079,-0.036031,1.642567,0.178588,-2.371417,0.256911,-0.736618,0.500891,-0.235537,-1.549967,-1.594468,-1.729684,-0.180601,-2.246162,-0.388699,-0.444064,1.358031,0.205766,-2.035671,0.302096,0.456451,-0.232862,2.603091,1.298044,-0.095411,-2.132541,0.613804,1.239471,ATM Withdrawal,Visa,Chip,Tier2,0,60+,112.0,21,0,,
TXN0008006,52434,981.24,-0.164953,-0.550314,0.006935,1.185779,-0.790938,-1.382681,0.21081,0.262568,1.402803,1.132808,0.381243,-0.54309,1.229438,0.349124,1.243554,-0.462451,0.392196,-1.06278,-0.470182,-0.429855,-1.037072,-0.009728,-0.45668,1.639326,0.208286,0.161515,0.945987,0.533276,Food & Dining,Visa,Swipe,Tier2,0,60+,66.0,14,0,,
TXN0007289,45561,1494.22,-3.272317,0.068555,2.010815,-0.391455,-0.587155,0.609409,-0.910459,0.339168,-0.681732,0.947309,-1.926693,0.881097,0.667361,-1.764836,-0.735207,0.179455,-0.930695,-0.294416,0.904053,0.544862,-0.77799,0.020673,0.893032,-0.004308,1.482856,0.452055,1.130305,0.561337,electronics,Visa,Online,Tier2,0,36-45,124.0,12,0,,
TXN0004148,60816,2946.81,1.524487,0.677956,-0.115108,0.322977,0.16598,-0.089726,-1.176845,-1.939688,-1.705023,-0.729038,-0.151148,-1.086946,-1.220028,0.53053,0.826742,0.367719,0.220589,0.595131,0.951833,-0.970202,0.741107,-0.01765,-0.534402,0.156507,-0.193056,2.043786,-0.871598,0.392004,,Visa,Contactless,Tier1,0,36-45,108.0,16,0,,
TXN0006919,79497,1779.97,-1.372709,-1.203775,-0.807168,0.121157,0.004302,-0.590284,1.514139,-0.099791,-1.447179,-0.032631,-0.154856,0.600992,0.735906,-0.324734,-0.895632,2.371611,-0.274895,-0.532596,-1.282725,0.483111,-1.281887,0.191863,0.021201,0.211826,-1.443977,-1.273929,-0.869116,1.062496,Grocery,Visa,Contactless,,0,26-35,,22,0,,
TXN0000591,35992,2413.17,-0.036683,-0.797936,-0.905086,-0.912074,0.174596,0.401119,0.12836,0.728342,0.000818,0.131202,-0.854494,0.493879,-0.144194,0.625882,-0.096641,0.002957,-0.789287,-0.159029,2.033192,-1.85192,-0.454639,0.782902,-0.715112,0.110198,-0.099245,0.850198,-0.244684,-1.646415,Grocery,RuPay,Online,Tier1,0,18-25,239.0,9,0,,
TXN0004523,75289,294.71,3.141225,-0.911944,-1.928325,-0.101559,-0.118061,0.723387,-0.518756,1.625362,-1.900013,-0.287475,-0.818047,-0.57784,0.294049,0.565897,0.457373,0.402804,-0.136927,-2.663084,-0.31382,-0.441522,-0.313026,-0.124569,1.481475,1.112445,0.261473,0.248286,0.51709,-0.012393,ATM Withdrawal,RuPay,Online,Tier3,0,26-35,59.0,20,0,,
TXN0007376,79091,2078.05,-0.662138,-0.004865,0.329415,0.878323,-0.081312,0.245839,0.292861,-0.432009,-0.494355,0.961691,0.865323,0.097327,-0.564448,1.458737,-2.675553,-0.518441,-0.30854,0.084069,-0.780866,1.694365,-1.074725,-1.905147,0.336139,-1.405014,-0.149479,0.496199,-1.072468,0.600818,Fuel,Mastercard,Chip,Tier2,0,26-35,,21,0,,
TXN0007663,80726,228.63,-1.089888,-0.981966,0.856003,0.453452,0.581614,0.102246,0.164765,0.392355,-0.381968,1.452165,0.806341,0.090539,0.339494,0.517107,-0.136517,-0.196367,1.150572,-0.532881,-1.521295,-0.974468,1.30402,-0.723204,-0.907571,-0.797606,0.829251,0.76765,-0.448473,0.36136,Utilities,Visa,Swipe,Tier2,0,36-45,198.0,22,0,,
TXN0006979,58867,1659.29,0.164289,-1.137024,-0.840036,-1.141035,-0.849437,0.16001,0.1369,-0.182566,-0.399558,-1.222343,0.063889,-0.186365,0.666753,-2.981591,0.398776,1.258091,-1.448261,-0.603014,0.415938,-0.024943,1.360543,0.210156,-1.329454,-1.197939,-0.731161,0.323593,2.004853,-0.446032,Retail,Mastercard,Chip,Tier1,0,26-35,,16,0,,
TXN0009045,68019,2014.31,0.141836,-1.266541,0.264481,1.074426,-1.513029,2.256303,-1.122538,-0.506058,-0.064574,0.778416,0.797127,-1.809417,-0.18659,0.797288,0.172895,2.072631,-2.626377,-0.364304,1.001077,0.321597,-1.039072,0.263698,0.905106,-0.521184,-0.545552,-0.339818,-0.236312,0.682243,,Visa,Online,Tier2,0,36-45,36.0,18,0,,
TXN0002070,70100,840.87,2.562299,0.235236,-0.797901,2.003327,1.616091,2.231257,1.168104,-0.49471,-1.516646,-0.385645,0.002843,-0.962894,-1.393046,-0.663333,0.253731,-0.307753,0.160428,1.474546,0.126976,1.248431,-1.094389,-0.711301,-0.227007,-1.470593,-0.9993,0.397348,1.106007,-0.960864,Food & Dining,Visa,Online,Tier3,0,60+,119.0,19,0,,
TXN0004986,57788,1508.05,-0.33508,-0.195708,0.294386,-0.742219,-0.394533,-0.730252,0.368945,-0.609911,-1.238317,1.150452,0.499021,1.128043,-1.012921,0.353355,-1.072163,-2.240959,-0.189692,0.157304,0.829326,1.097995,-0.108564,-1.524961,-2.82994,-1.455387,1.626542,0.013082,0.615114,0.281801,Utilities,Amex,Contactless,Tier2,0,18-25,126.0,16,0,,
